CID,Bin,Smiles,MW,RotBonds,TPSA,HAcceptors,HDonors,cLogP,AromaticRings,TotalRings,Heterocycles,NumF,NumCl,ChiralCenters,QED
36240174,CID_10000000_50000000,CC1CC[NH+](c2nnc(SCC(=O)N3CCc4ccccc4C3)n2C2CC2)CC1,412.21655800009,5,55.46000000000001,5,1,2.236299999999999,2,5,3,0,0,0,0.7655729340298397
10549738,CID_10000000_50000000,CCOC(=O)[C@](C)(COCOCC[Si](C)(C)C)SCc1ccc(OC)cc1,414.189621718,13,53.99000000000001,6,0,4.579100000000004,1,1,0,0,0,1,0.2037891143945406
18964273,CID_10000000_50000000,CCOC(=O)C(Cc1ccc(Cl)cc1)N(C)C(=O)Cc1ccc(Cl)cc1Cl,427.05087654,7,46.61,3,0,4.822100000000004,2,2,0,0,3,1,0.5938765029867689
21560070,CID_10000000_50000000,O=Cc1ccc(C=O)c(Cl)c1Cl,201.958834728,2,34.14,2,0,2.618400000000001,1,1,0,0,2,0,0.691892995283874
26182012,CID_10000000_50000000,CC(C)CNC(=O)CN1c2ccccc2[NH2+]C2=C(C(=O)CC(C)(C)C2)[C@@H]1c1cccs1,438.22097468409004,5,66.02000000000001,4,2,3.9197000000000024,2,4,2,0,0,1,0.6956371652423856
24679575,CID_10000000_50000000,CC(NC(=O)c1ccccc1)C(=O)NCC1CCCCC1,288.183778008,5,58.2,2,2,2.5014000000000003,1,2,0,0,0,1,0.8743274752002015
11430360,CID_10000000_50000000,O=S(=O)([NH2+]C1Cc2cc(Cl)ccc2N(Cc2cccc(F)c2)C1)c1ccccc1,431.09908123209004,5,53.99,3,1,3.362700000000003,3,4,1,1,1,1,0.6735483965225986
44287184,CID_10000000_50000000,CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,496.20971798399995,5,120.11000000000003,8,1,3.5861000000000027,1,5,1,0,0,7,0.6143912405310265
24176123,CID_10000000_50000000,COc1ccc([Si](C)(C)[C@H]2[C@H](CCn3cc(C(CO)c4ccccc4)nn3)O[C@@]3(C(=O)N(Cc4cccc(NC(=O)c5ccc([NH3+])cc5)c4)c4ccc(NC(=O)c5ccc(N)cc5)cc43)[C@@H]2C)cc1,941.4164844940901,15,201.57,10,5,7.224200000000005,7,9,3,0,0,5,0.05198283584759943
31787598,CID_10000000_50000000,COc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)NCc2ccccc2C[NH+]2CCOCC2)cc1,497.25471733609004,9,69.82000000000001,5,2,2.9521000000000015,4,5,2,0,0,0,0.3731843179515313
44900561,CID_10000000_50000000,Cc1ccc2sc(N(CC[NH+]3CCOCC3)C(=O)c3ccc(N4C(=O)CCC4=O)cc3)nc2c1C.Cl,529.16708054009,6,84.25000000000001,6,1,2.550240000000001,3,5,3,0,1,0,0.49613267228019786
11420503,CID_10000000_50000000,CSC[C@H]([NH+]C(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)Oc1c(C)c(O)c2ccccc2c1O,493.1513372440899,11,191.84999999999997,9,6,-0.6194799999999951,2,2,0,0,0,2,0.1335035564941229
46858157,CID_10000000_50000000,COc1ccccc1CNC(=O)c1nnn(-c2ccc(Br)c(C)c2)c1C,414.069137948,5,69.03999999999999,5,1,3.5852400000000024,3,3,1,0,0,0,0.6918395778062729
32977680,CID_10000000_50000000,O=C(NCc1ccccn1)[C@H]1Cc2cc(Cl)ccc2O1,288.066555336,3,51.22,3,1,2.3548999999999998,2,3,2,0,1,1,0.9431359825242233
30689340,CID_10000000_50000000,CC1CC[NH+](S(=O)(=O)c2ccc(C(=O)OCC(=O)Nc3cc(Cl)ccc3Cl)cc2)CC1,485.06992461609,6,93.97999999999999,5,2,2.7924000000000007,2,3,1,0,2,0,0.613007206543931
18182977,CID_10000000_50000000,COc1c(C)ccc(C=O)c1C,164.083729624,2,26.3,2,0,2.1245399999999997,1,1,0,0,0,0,0.6256995740601509
19532614,CID_10000000_50000000,Cc1c(Br)c(C(F)(F)F)nn1C(C)C(=O)Nc1c(C(N)=O)sc2nc(C(F)(F)F)cc(-c3ccccc3)c12,619.011227172,5,102.89999999999999,6,2,6.566920000000003,4,4,3,6,0,1,0.24671013875960368
28732357,CID_10000000_50000000,COc1ccc(Cc2nnc(NC(=O)[C@@H](C)Cl)s2)cc1,311.049525368,5,64.11000000000001,5,1,2.7033000000000005,2,2,1,0,1,1,0.8623321147708757
28716421,CID_10000000_50000000,CC(C)N1CCC([NH2+]Cc2ccc(OC(F)F)cc2)CC1,299.19294628009004,6,29.080000000000002,2,1,2.2241999999999997,1,2,1,2,0,0,0.8725304297042153
23991871,CID_10000000_50000000,O=C(Oc1cccc(-c2cnc3ccccc3n2)c1)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,500.059755704,5,86.22,6,0,6.002200000000004,5,5,1,0,1,0,0.21707197184664317
18306443,CID_10000000_50000000,CC(C)CC([NH+]C(=O)C(N)CCCCN)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,582.3272678640901,17,224.67999999999998,7,8,-0.5227999999999922,3,3,2,0,0,4,0.09639243789566797
13855990,CID_10000000_50000000,Cc1ccc(S(=O)(=O)NC(CN=[N+]=[N-])C2OC(C)(C)OC2C(CN=[N+]=[N-])[NH2+]S(=O)(=O)c2ccc(C)cc2)cc1,579.18024913209,12,212.89999999999998,8,2,2.4119400000000004,2,3,1,0,0,4,0.21853510647704782
22967885,CID_10000000_50000000,CCc1cc(C)c2c3c1-c1c(CC)cc(C)c(c1C3)OP(=O)(CC)O2,356.15413128999995,3,35.53,3,0,5.9836400000000065,2,4,1,0,0,0,0.541299598127444
47063477,CID_10000000_50000000,CC(NC(=O)CC(F)(F)F)c1cc2c(cc1Br)OCCO2,367.003090036,3,47.56,3,1,3.3499000000000017,1,2,1,3,0,1,0.8904443293484897
18215773,CID_10000000_50000000,CCOC(=O)CCNC(=O)C(c1ccc(CC)cc1)N(C(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)(C)C,581.3464862239999,12,114.04,6,2,5.122600000000004,2,2,0,0,0,2,0.3364208130165039
11820102,CID_10000000_50000000,O=C/C=C/C1=CC=CC=C(/C=C/C=O)C1,200.083729624,4,34.14,2,0,2.3093000000000004,0,1,0,0,0,0,0.5151755299946421
44488251,CID_10000000_50000000,Cc1ccc(S(=O)(=O)[NH+](C)C[C@H]2Oc3ccc(NC(=O)NC(C)C)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,547.25848238809,8,129.48,6,4,1.6486200000000022,2,3,1,0,0,4,0.3978399917548207
42972501,CID_10000000_50000000,CC(Sc1nc2ccccc2c(=O)n1-c1ccccc1)C(=O)NC1CCCCC1C,421.182398104,5,63.99,5,1,4.561200000000003,3,4,1,0,0,3,0.4844664726319465
10654706,CID_10000000_50000000,CCO/C(C#N)=C\C#CC#CC#N,170.048012812,2,56.809999999999995,3,0,0.9607600000000001,0,0,0,0,0,0,0.35209061227079896
26225510,CID_10000000_50000000,O=C(NCCCn1ccnc1)c1cc([NH2+]C2CCCCC2)cc(S(=O)(=O)N2CCCC2)c1,460.23768736808995,9,100.90999999999998,5,2,2.0152999999999994,2,4,2,0,0,0,0.44154420763881885
24010818,CID_10000000_50000000,C=CCN(Cn1nnc2ccccc21)C(=O)[C@H]1N(CCO)C(=O)[C@@H]2[C@@H](C(=O)OCC)[C@H]3CC[C@]21O3,483.2117836479999,9,127.09,9,1,0.33340000000000103,2,5,4,0,0,5,0.3994951052995151
23861452,CID_10000000_50000000,COc1ccc(-c2cc(-c3ccccc3)nc(SCCC(=O)Nc3cc(C)cc(C)c3)c2C#N)cc1,493.1823981040001,8,75.00999999999999,5,1,7.033620000000005,4,4,1,0,0,0,0.26665180787655657
17022299,CID_10000000_50000000,O=C(NCCn1cc(Br)cn1)c1cc(-c2cccs2)on1,365.978608692,5,72.95,6,1,2.7921000000000005,3,3,3,0,0,0,0.7527936845937782
43140521,CID_10000000_50000000,Cc1cccc(CS(=O)(=O)c2cccc(C(=O)O)c2)c1,290.06127992800003,4,71.44,3,1,2.6671200000000006,2,2,0,0,0,0,0.9393317089083285
20946917,CID_10000000_50000000,Cc1ccc(C)c(NC(=O)CCc2c(C)nn(-c3ccc([NH+]4CCCCC4)nn3)c2C)c1,433.2710360960901,6,77.14,5,2,3.167580000000002,3,4,3,0,0,0,0.6260508319671064
17070098,CID_10000000_50000000,C[NH2+]S(=O)(=O)c1ccc(NC(=O)COc2ccc(C)cc2C)cc1,349.12165457209005,6,89.08,4,2,1.2028400000000006,2,2,0,0,0,0,0.8201186926898518
36844757,CID_10000000_50000000,CCNC(=O)C[NH+]1CCN(c2ccccc2OC)CC1,278.18630342809,5,46.010000000000005,3,2,-0.46379999999999755,1,2,1,0,0,0,0.765819670787771
22336189,CID_10000000_50000000,OOF,51.996057492,0,29.46,2,1,0.3605,0,0,0,1,0,0,0.3182197001681745
16513947,CID_10000000_50000000,NC(=O)c1ccc(NC(=O)CSc2nnc(Cc3ccccc3)n2-c2ccc(Cl)cc2)cc1,477.10262356,8,102.9,6,2,4.341200000000002,4,4,1,0,1,0,0.36729482933887997
104592352,CID_50000000_116000000,CCC1C[NH+]2CCCCC2CN1CC(C)c1ccccc1,287.24817541209,4,7.680000000000001,1,1,2.3217,1,3,2,0,0,4,0.8928802338508958
110325083,CID_50000000_116000000,Cc1ccc(C(=O)[NH+]Cc2cc3cc4c(cc3[nH]c2=O)OCCO4)cc1C,364.14175854008994,3,83.99000000000001,4,2,1.6057399999999995,3,4,2,0,0,0,0.7395158479593051
58881782,CID_50000000_116000000,C=CC[NH2+]C(=S)Nc1ccc2ncc(-c3ccc(OC4CCCCO4)cc3)nc2n1,422.16452242809,6,85.77000000000001,6,2,3.043400000000001,3,4,3,0,0,1,0.466414782699223
72323507,CID_50000000_116000000,COC(=O)C(C)(C)Oc1ccc(Cl)cc1C=C1C(=O)Nc2cc(Cl)ccc21,405.05346338400005,4,64.63,4,1,4.816500000000003,2,3,1,0,2,0,0.584449866667026
60907613,CID_50000000_116000000,CCC([NH3+])Cc1cccc(OC(C)C(=O)NC(C)C)c1,279.20670452409,7,65.97,2,2,1.5414999999999996,1,1,0,0,0,2,0.7948804604401254
50848364,CID_50000000_116000000,O=C(c1ccc(-c2nccnc2[NH+]2CCCCC2)cc1)N1CCN(c2ccccc2)CC1,428.24448700009003,4,53.77,4,1,2.806300000000001,3,5,3,0,0,0,0.6944378528369197
109649222,CID_50000000_116000000,CC[NH2+]/C(=N\CC1(O)CCSC1)N(C)CCOCC1CC1.I,444.11762265209,8,61.67,4,2,0.7701000000000002,0,2,1,0,0,1,0.2514424946245319
101903834,CID_50000000_116000000,Cc1ccc(S(=O)(=O)N2CCCC(Br)(Br)C2=O)cc1,408.898288476,2,54.45,3,0,2.7922200000000013,1,2,1,0,0,0,0.7040677306822638
65175268,CID_50000000_116000000,CCOCCCOc1ccc2cc(B(O)O)ccc2c1,274.137639488,7,58.92,4,2,1.325,2,2,0,0,0,0,0.5903630726838823
103735878,CID_50000000_116000000,CC1(C[NH2+]C2CCSCC2)CCC1,200.14674712408998,3,16.61,1,1,1.6356,0,2,1,0,0,0,0.7324764115069928
81040795,CID_50000000_116000000,O=C(NCC1CCCS1(=O)=O)c1cccc([O-])c1,268.06490250791,3,86.3,4,1,0.06720000000000015,1,2,1,0,0,1,0.8399763013730334
70588476,CID_50000000_116000000,CC1(C)C(CSC2CCCC2)[C@H]1C(=O)O,228.11840088,4,37.3,2,1,3.019000000000001,0,2,0,0,0,2,0.8033590183078425
93322072,CID_50000000_116000000,Cc1ccc(N2CCN(C(=O)c3cccc(Cl)c3)[C@@H](C)C2=O)c(C)c1,356.129155592,2,40.620000000000005,2,0,3.834340000000002,2,3,1,0,1,1,0.819981367566192
112524119,CID_50000000_116000000,O=C(Nc1cncnc1)c1cncc2c1CC[NH2+]C2,256.11928648809,2,84.38000000000001,4,2,-0.2566000000000004,2,3,3,0,0,0,0.7752725026479662
90066298,CID_50000000_116000000,C[NH2+]c1cc(F)c2c3c1[nH]c1nc(Oc4cnc(C)nc4)nc(c13)NC/C=C\2,378.14731280409006,3,105.22,6,3,2.4043200000000002,4,5,4,1,0,0,0.47297192798749954
115082072,CID_50000000_116000000,C[NH2+]Cc1coc(C2CCSC2)n1,199.08996052009,3,42.64,3,1,0.5883,1,2,2,0,0,1,0.7744342987187819
62698135,CID_50000000_116000000,CCC(C)CNC(=O)c1cc([NH3+])cn1CC,224.17573874408998,5,61.67,2,2,1.1573,1,1,1,0,0,1,0.7742436945062182
90784738,CID_50000000_116000000,O=C(O)c1ccc(CCN2C(=O)CC[C@@H]2C=C[C@@H](O)Cc2cccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2)cc1,591.1844276639999,9,77.84,3,2,6.782700000000006,3,4,1,6,0,2,0.21248628484701274
59199604,CID_50000000_116000000,CC[C@H](C[NH3+])Nc1ncc(C(N)=O)c(Nc2cccc(-c3ncccn3)c2)n1,379.1989337760901,8,146.35000000000002,7,4,1.2085000000000006,3,3,2,0,0,1,0.45979678779396377
104960655,CID_50000000_116000000,C[NH2+]C1CCC(C)CC1CN1C[C@@H](C)O[C@@H](C)C1,255.24309003208998,3,29.080000000000002,2,1,1.0936,0,2,1,0,0,5,0.8179152557270329
53691843,CID_50000000_116000000,N#[N+]c1ccc2c(c1[O-])C=CCC2=S(=O)=O,234.009913052,0,85.35,4,0,1.0612800000000002,1,2,0,0,0,0,0.4958654926228293
114239126,CID_50000000_116000000,N#CC1([NH+]2CCOCC2)CC(=O)N2CCCCC21,250.15500330009,1,57.77,3,1,-1.0513199999999978,0,3,3,0,0,2,0.6458156495843331
110455210,CID_50000000_116000000,c1ccc(Oc2ccn3nc([NH2+]c4ccccn4)nc3c2)cc1,304.11928648809,4,68.92,5,1,2.4432,4,4,3,0,0,0,0.6285405562392855
110802527,CID_50000000_116000000,COc1ccc(C(=O)[NH+]2CCN(C(=O)c3cc(C)[nH]c3C)CC2)cc1OC,372.19178273208996,4,76.07000000000001,4,2,0.8298400000000017,2,3,2,0,0,0,0.8336525733324529
64214344,CID_50000000_116000000,NC(=O)C([NH3+])CCN(CC1CC1)CC1CC1,226.19138880808998,8,73.97,2,2,-0.4056999999999997,0,2,0,0,0,1,0.5905072772225147
106037829,CID_50000000_116000000,Cc1c(CNC(=O)N2CC(C)C(C(=O)O)C2)cnn1C,280.15354049999996,3,87.46000000000001,4,2,0.5906200000000001,1,2,2,0,0,2,0.8480163412558742
111881647,CID_50000000_116000000,CC[NH2+]/C(=N\Cc1ccccc1OCC)NCC1CCN(CC(F)(F)F)C1,387.23662266009,8,53.470000000000006,3,2,1.998399999999999,1,2,1,3,0,1,0.5299845609643108
72019907,CID_50000000_116000000,CN1CCN(c2ccccc2[NH2+]S(=O)(=O)c2cccnc2)CC1,333.13797333209004,4,70.12,5,1,0.4172,2,3,2,0,0,0,0.8212789669209524
105310182,CID_50000000_116000000,Cc1cccc(OCCC(CC2CCC2)N[NH3+])c1,249.19613984008998,7,48.9,2,2,2.0692199999999996,1,2,0,0,0,1,0.7267954645003611
88172371,CID_50000000_116000000,COc1ccc(COC(=O)C2(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)CS[C@@H]3C([NH3+])C(=O)N3C2)cc1,597.1971416180901,8,83.48,5,1,3.0467000000000004,4,6,2,0,0,3,0.19192949879366047
110833916,CID_50000000_116000000,Cc1cc(C(=O)NC(C)(C)C[NH3+])nc(C)n1,223.15533764808998,3,82.52,3,2,-0.15625999999999918,1,1,1,0,0,0,0.7468793516522981
102671247,CID_50000000_116000000,COc1ccccc1OCC[NH2+]CCC1CCOC1,266.17507004809,8,44.3,3,1,1.0639999999999996,1,2,1,0,0,1,0.715729526780135
114055233,CID_50000000_116000000,Cc1ccc([NH+]2CCCOCC2)c(/C=C/C(=O)O)c1,262.14376992009,3,50.97,2,2,1.02952,1,2,1,0,0,1,0.7999886106064745
53957609,CID_50000000_116000000,CC(O)C=CC1C(C)(C)CCCC1(C)O,212.177630008,2,40.46,2,2,2.5007000000000015,0,1,0,0,0,3,0.6904220610478619
84590957,CID_50000000_116000000,OC(COc1cc(F)cc(Br)c1)COC1CCOCC1,348.037249376,6,47.92,4,1,2.5235000000000003,1,2,1,1,0,1,0.8575580060776075
68461355,CID_50000000_116000000,COc1ccc2c(c1OC)-c1ncc3c(OC)ccc(OC)c3c1C2.Cl,373.10808579999997,4,49.81,5,0,4.262200000000004,3,4,1,0,1,0,0.5345746482057301
68830467,CID_50000000_116000000,COC1Cc2ccc(S(=O)(=O)c3ccc(COc4ccc(Cl)cc4)cc3)cc2CC[NH+]1C,472.1343834440901,6,57.040000000000006,4,1,3.337600000000002,3,4,1,0,1,2,0.5975229019785537
56755751,CID_50000000_116000000,Cc1ccc(C2(O)CCN(C(=O)Cc3ccc([O-])c(Cl)c3)CC2)nc1,359.11679375991,3,76.49,4,1,2.16972,2,3,2,0,1,0,0.9107448034377938
57361740,CID_50000000_116000000,O=C([S-])N(C(=O)c1ccc(Cl)cc1)c1ccccc1C12CC3CC(CC(C3)C1)C2,424.11435123591,3,37.38,3,0,6.121500000000005,2,6,0,0,1,0,0.5565931901423219
62957192,CID_50000000_116000000,CCCn1ccnc1C[NH2+]C(CC(C)C)C(=O)OC,268.20195349209,8,60.730000000000004,4,1,0.9442000000000002,1,1,1,0,0,1,0.713941702538784
76222320,CID_50000000_116000000,CC([NH+])c1cc(C(=O)O)ccc1O,180.06551960009,2,81.33000000000001,2,2,-0.035100000000000076,1,1,0,0,0,1,0.6698375100668408
98033877,CID_50000000_116000000,Cn1c(=O)oc2ccc(C(C)(C)N3CC[NH2+]CC3)cc21,276.17065336409,2,54.99,4,1,0.24560000000000076,2,3,2,0,0,0,0.8550317963669191
89683672,CID_50000000_116000000,Cc1nc(-c2cccc(S(=O)(=O)[NH+]3CC(C(=O)N4CCN(c5ccncc5)CC4)C3)c2)no1,469.16525070009004,5,113.93999999999998,8,1,-0.007779999999998788,3,5,4,0,0,0,0.5552539113164568
70722984,CID_50000000_116000000,CC(C)=CC[NH+]1C[C@H]2CC[C@@H]1CN(C(=O)c1[nH]c3c(F)cccc3c1C)C2,370.22891718809,3,40.54,1,2,2.70092,2,5,4,1,0,3,0.8016557790663013
113638223,CID_50000000_116000000,COC(=O)Cn1cc([NH2+]S(=O)(=O)NCC(C)C)cn1,291.11215250809005,7,106.89999999999999,6,2,-1.2585999999999984,1,1,1,0,0,0,0.6098948510688919
61039279,CID_50000000_116000000,CCN1CCC([NH2+]C(C)c2ccc(OC)cc2[O-])CC1,278.199428072,5,52.14,3,1,0.8775000000000004,1,2,1,0,0,1,0.8696153709085737
56009945,CID_50000000_116000000,Cc1cc(C(=O)COC(=O)c2ccc(NC3CC3)nc2)c(C)n1-c1ccc(S([NH3+])(=O)=O)cc1,469.15401732009,8,135.0,8,2,2.03374,3,4,2,0,0,0,0.380608082211033
104599735,CID_50000000_116000000,Cn1cc(S([NH3+])(=O)=O)cc1C(=O)NC1CCS(=O)CC1,320.07332447608997,3,112.88,5,2,-1.403399999999998,1,2,2,0,0,0,0.7126002096112699
73936097,CID_50000000_116000000,COC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)Cc1cccc(F)c1,345.13763634,7,64.63,4,1,2.2772999999999994,2,2,0,1,0,1,0.7821627241471181
114280475,CID_50000000_116000000,COc1cccc(CC2(C#N)CC[NH2+]CC2)c1,231.14918964809,3,49.629999999999995,2,1,1.1048799999999996,1,2,1,0,0,0,0.8467192438378057
110146347,CID_50000000_116000000,CN(C(=O)CC1CC1)[C@@H]1CCC[C@H](Oc2ccc(C(=O)O)cc2)[C@H]1O,347.1732729,6,87.07000000000001,4,2,2.3041000000000005,1,3,0,0,0,3,0.8244514079503169
73927003,CID_50000000_116000000,COC(=O)[C@@H](Cc1ccc(OC)cc1)NC(=O)Cc1ccc(F)cc1F,363.128214528,7,64.63,4,1,2.4164000000000003,2,2,0,2,0,1,0.7676483678586941
55958677,CID_50000000_116000000,CCOc1ccccc1CN(C)C(=O)c1sc2cccc(F)c2c1COC,387.13044278399997,7,38.769999999999996,4,0,4.857700000000005,3,3,1,1,0,0,0.581247424735158
79889320,CID_50000000_116000000,Cc1cc([NH3+])c(C)c(S(=O)(=O)NCCCS(C)(=O)=O)c1,321.09372557208997,6,107.94999999999999,4,2,-0.11015999999999893,1,1,0,0,0,0,0.7126111037578997
105756283,CID_50000000_116000000,CC1(C[NH2+]CC2COCCN2)CCC1,199.18048977608998,4,37.87,2,2,-0.27159999999999873,0,2,1,0,0,1,0.6538585706540955
90208522,CID_50000000_116000000,CCN(CC)CCCN(CC)CCN[NH3+],217.23867334809,10,46.15,3,2,-0.2132999999999966,0,0,0,0,0,0,0.49771371972977324
102821749,CID_50000000_116000000,[NH3+]CC#Cc1ccnc(NC(=O)Nc2ccc(F)cc2)c1,285.11461570808996,2,81.66,2,3,1.4580999999999995,2,2,1,1,0,0,0.7300437807872009
58319621,CID_50000000_116000000,CC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)[C@@H](OCCOC)C1OP(O)(=S)OC,424.10692338999996,9,121.24000000000002,9,2,0.43241999999999986,1,2,2,0,0,5,0.42934884403741297
84142226,CID_50000000_116000000,O=C(O)CC1(CC(=O)Nc2ccccc2)CC1,233.10519334,5,66.39999999999999,2,2,2.2701000000000002,1,2,0,0,0,0,0.8194020052315095
81439799,CID_50000000_116000000,COCCOc1ncc(C(=O)O)cc1[NH+],211.07133325209,5,92.45,4,1,-0.7499999999999996,1,1,1,0,0,0,0.6466917637938586
82469592,CID_50000000_116000000,COCCNc1ncc([NH3+])cc1Cl,202.07416613608999,4,61.79,3,2,0.6667000000000003,1,1,1,0,1,0,0.7058718480642988
107122988,CID_50000000_116000000,CC1(C)CN(C(=O)c2c(F)ccc([N+](=O)[O-])c2[NH3+])CCO1,298.11976066409,2,100.32000000000001,4,1,0.8583000000000001,1,2,1,1,0,0,0.6460073733318249
102803680,CID_50000000_116000000,CC[NH2+]C(c1cn(C)nc1C)C1CCOCC1,238.19138880808998,4,43.66,3,1,0.7795199999999998,1,2,2,0,0,1,0.8421758921414026
64066062,CID_50000000_116000000,Cc1nonc1C[NH+]1CCCCC1C=O,210.12370317209,3,60.43,4,1,-0.4856800000000001,1,2,2,0,0,2,0.6841435211863574
111760082,CID_50000000_116000000,C/N=C(\NCC(c1cccs1)N1CCCC1)[NH2+]Cc1ccc(C#N)cc1F.I,514.09321947209,6,68.03,4,2,2.8527800000000005,2,3,2,1,0,1,0.3541928457853712
86212933,CID_50000000_116000000,COCOc1cc(-c2ccccc2)cc(C(C)(C)C)c1OCOC,330.18310931199994,7,36.92,4,0,4.616500000000004,2,2,0,0,0,0,0.69441554916385
77441316,CID_50000000_116000000,CCOC(=O)c1ccccc1NC1CCCN(C2CCCN(c3ncnc([NH3+])c3F)C2)C1=O,457.23579346009006,6,115.30000000000001,7,2,1.7376999999999994,2,4,3,1,0,2,0.6350431408786789
111706945,CID_50000000_116000000,C/N=C(\NCc1ncnn1C)[NH2+]CCC(=O)N1CCc2sccc2C1,362.17575580809,5,92.02,6,2,-0.5095999999999972,2,3,3,0,0,0,0.5535648726418084
104525057,CID_50000000_116000000,CC(C)(C[NH3+])CCN1CCCc2ccccc2C1=O,261.19613984009,4,47.95,1,1,1.7331999999999994,1,2,1,0,0,0,0.8813971988865892
71556171,CID_50000000_116000000,O=C(NCC1(c2ncc(-c3cc4ccccc4s3)cc2Cl)CC1)c1c(F)cccc1F,454.071818284,5,41.99,3,1,6.356500000000003,4,5,2,2,1,0,0.38113584000143996
55615111,CID_50000000_116000000,COCc1ccc(CNC(=O)c2cc(C3CC3)nc3c2c(C)nn3C)cc1,364.18992600800004,6,69.03999999999999,5,1,3.230520000000002,3,4,2,0,0,0,0.7290460299435656
66197147,CID_50000000_116000000,CCc1nc(CN2CC(N3CC[NH2+]CC3)C2)no1,252.18188674408998,4,62.010000000000005,5,1,-1.304799999999997,1,3,3,0,0,0,0.721188327530779
113594309,CID_50000000_116000000,CCC1CC(C(=O)O)C(C(=O)[NH+]CCCCN)C1,256.17814404809,7,95.99,3,3,-0.26189999999999847,0,1,0,0,0,3,0.5466921499028633
64584615,CID_50000000_116000000,CCCCN(C(=O)CC1CCCC[NH2+]1)c1ccccc1,275.21178990409,6,36.92,1,1,2.3256999999999994,1,2,1,0,0,1,0.8497306650149484
75597831,CID_50000000_116000000,CCC(CC)c1cc(C=Cc2cc([O-])cc(O)c2)cc(C(CC)CC)c1O,367.22786843191,8,63.519999999999996,3,2,6.149000000000006,2,2,0,0,0,0,0.5500695550250697
90449866,CID_50000000_116000000,CC(=O)N1CCC2(C1)CN(C(=O)Nc1ncc(Cl)s1)c1ccc(Oc3ccc(C(F)(F)F)cc3)cc12,536.08967384,3,74.77000000000001,5,1,6.149700000000004,3,5,3,3,1,1,0.43554218228786235
110862686,CID_50000000_116000000,Cc1[nH]c2c(F)cccc2c1C(=O)[NH+]c1cccc(F)c1,286.09122086409,2,48.46,1,2,2.5756200000000007,3,3,1,2,0,0,0.7471111682503677
66473061,CID_50000000_116000000,CCn1ncc(-c2cnccc2C(=O)O)c1C,231.100776656,3,68.01,4,1,1.97162,2,2,2,0,0,0,0.8764319680374834
63792250,CID_50000000_116000000,CC1CN(C(=O)N2C(C(=O)O)CSC2C(C)C)CCO1,302.13002818399997,2,70.08000000000001,4,1,1.3112000000000001,0,2,2,0,0,3,0.8326515541726143
63627299,CID_50000000_116000000,COc1ccc(C[NH2+]c2cnn(C(C)C)c2)c(Cl)c1OC,310.13168101209,6,52.89,4,1,2.5297,2,2,1,0,1,0,0.8917767765515195
70952317,CID_50000000_116000000,CCOC(=O)C1C[C@H](N=[N+]=[N-])C([NH3+])[C@@H]2OC(C)(C)O[C@H]12,285.15573157209,3,121.16000000000001,5,1,0.3789000000000009,0,2,1,0,0,5,0.34836646531676824
57515425,CID_50000000_116000000,CCOCc1nc2cnc3ccccc3c2n1CC1(NC(=O)NC(C)C)CCCCC1,423.26342529600004,7,81.07000000000001,5,2,4.531500000000003,3,4,2,0,0,0,0.5849215519678983
69288206,CID_50000000_116000000,COC(=O)Nc1nc2c(OC)ccc(-c3ccc(F)cc3)c2o1,316.08593511600003,3,73.59,5,1,3.820800000000002,3,3,1,1,0,0,0.7948640983968738
63985788,CID_50000000_116000000,CCC[NH2+]C(COc1cccc(COC)c1)C(=O)OC,282.16998466809,9,61.370000000000005,4,1,0.7268000000000001,1,1,0,0,0,1,0.6782458056935391
108651368,CID_50000000_116000000,Cc1ccccc1C1C(C(=O)c2cc3cc(Br)ccc3o2)=C(O)C(=O)N1CC1CCCO1,495.0681349039999,5,79.97999999999999,5,1,5.261020000000005,3,5,3,0,0,2,0.48780706644154953
52185373,CID_50000000_116000000,Cc1ccc2c(n1)sc1c(=O)n(C[C@H](C)O)cnc12,275.072847656,2,68.01,6,1,1.69542,3,3,3,0,0,1,0.7725757186897914
59162736,CID_50000000_116000000,C[NH+](C[C@H](O)CNC(C)(C)CCCc1cccs1)S(=O)(=O)c1cc(CCCC(=O)O)cc(C(F)(F)F)c1,565.2012253320898,15,108.14,6,4,3.1296000000000017,2,2,1,3,0,2,0.26442547540028316
103536716,CID_50000000_116000000,COC1CCN(C(=O)C2(C([NH3+])=NO)CCOCC2)C1,272.16048260409,3,99.0,5,2,-0.9398999999999982,0,2,2,0,0,1,0.29964855390348966
115946148,CID_50000000_116000000,CCCCn1c([O-])c(-c2ccc(Cl)cc2)c(=O)[nH]c1=O,293.06984356790997,4,77.92,4,1,1.7306999999999997,2,2,1,0,1,0,0.9322641105547157
